season,week,season_type,game_label,game_date,ne_home_away,opponent,quarter,category,player,completions,attempts,pass_yards,interceptions,pass_td,carries,rush_yards,rush_td,targets,receptions,rec_yards,rec_td
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q3,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Passing,"Drew Bledsoe",8,11,109,0,1,,,,,,,
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Rushing,"Robert Edwards",,,,,,2,6,0,,,,
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Rushing,"Derrick Cullors",,,,,,1,3,0,,,,
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Rushing,"Drew Bledsoe",,,,,,1,1,0,,,,
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Receiving,"Troy Brown",,,,,,,,,1,1,52,0
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Receiving,"Terry Glenn",,,,,,,,,5,3,33,0
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Receiving,"Tony Carter",,,,,,,,,3,3,14,0
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Receiving,"Vincent Brisby",,,,,,,,,1,1,10,1
1998,1,REG,"1998 Week 1","September 7",Away,"Denver Broncos",Q4,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q1,Passing,"Drew Bledsoe",0,2,0,0,0,,,,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q1,Rushing,"Robert Edwards",,,,,,9,13,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q1,Receiving,"Terry Glenn",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Passing,"Drew Bledsoe",8,16,110,0,0,,,,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Rushing,"Robert Edwards",,,,,,3,15,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Rushing,"Derrick Cullors",,,,,,1,0,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Shawn Jefferson",,,,,,,,,2,1,38,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Terry Glenn",,,,,,,,,5,2,22,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Lovett Purnell",,,,,,,,,1,1,22,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Troy Brown",,,,,,,,,2,1,15,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Tony Carter",,,,,,,,,1,1,7,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Derrick Cullors",,,,,,,,,2,2,6,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q2,Receiving,"Vincent Brisby",,,,,,,,,2,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Passing,"Drew Bledsoe",7,9,108,0,1,,,,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Rushing,"Robert Edwards",,,,,,4,7,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Rushing,"Terry Glenn",,,,,,1,7,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Rushing,"Drew Bledsoe",,,,,,1,2,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Rushing,"Tony Carter",,,,,,1,0,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Robert Edwards",,,,,,,,,3,3,71,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Troy Brown",,,,,,,,,2,2,35,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Terry Glenn",,,,,,,,,1,1,3,1
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q3,Receiving,"Tony Carter",,,,,,,,,1,1,-1,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Passing,"Drew Bledsoe",0,2,0,0,0,,,,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Rushing,"Sedrick Shaw",,,,,,5,55,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Rushing,"Derrick Cullors",,,,,,1,6,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Rushing,"Robert Edwards",,,,,,2,1,1,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Rushing,"Drew Bledsoe",,,,,,1,0,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Rushing,"Scott Zolak",,,,,,3,-3,0,,,,
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Receiving,"Tony Carter",,,,,,,,,1,0,0,0
1998,2,REG,"1998 Week 2","September 13",Home,"Indianapolis Colts",Q4,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Passing,"Drew Bledsoe",4,6,36,0,0,,,,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Rushing,"Robert Edwards",,,,,,4,15,0,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Receiving,"Terry Glenn",,,,,,,,,2,1,16,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,1,12,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Receiving,"Tony Carter",,,,,,,,,1,1,4,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Receiving,"Derrick Cullors",,,,,,,,,1,1,4,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q1,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Passing,"Drew Bledsoe",4,10,64,0,0,,,,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Rushing,"Sedrick Shaw",,,,,,2,1,0,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Receiving,"Troy Brown",,,,,,,,,3,2,23,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Receiving,"Vincent Brisby",,,,,,,,,3,1,21,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Receiving,"Shawn Jefferson",,,,,,,,,2,1,20,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q2,Receiving,"Terry Glenn",,,,,,,,,2,0,0,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Passing,"Drew Bledsoe",7,10,85,0,0,,,,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Rushing,"Robert Edwards",,,,,,4,11,1,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Rushing,"Sedrick Shaw",,,,,,1,0,0,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Receiving,"Terry Glenn",,,,,,,,,2,1,27,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Receiving,"Derrick Cullors",,,,,,,,,3,3,27,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Receiving,"Vincent Brisby",,,,,,,,,2,1,16,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q3,Receiving,"Ben Coates",,,,,,,,,3,2,15,0
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q4,Passing,"Drew Bledsoe",3,4,65,0,1,,,,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q4,Rushing,"Robert Edwards",,,,,,4,66,0,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q4,Rushing,"Drew Bledsoe",,,,,,3,1,0,,,,
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q4,Receiving,"Terry Glenn",,,,,,,,,2,2,59,1
1998,3,REG,"1998 Week 3","September 20",Home,"Tennessee Oilers",Q4,Receiving,"Troy Brown",,,,,,,,,1,1,6,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Passing,"Drew Bledsoe",6,12,58,1,0,,,,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Rushing,"Robert Edwards",,,,,,7,30,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Receiving,"Ben Coates",,,,,,,,,3,3,34,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Receiving,"Terry Glenn",,,,,,,,,4,1,12,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Receiving,"Troy Brown",,,,,,,,,2,1,7,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q1,Receiving,"Tony Carter",,,,,,,,,2,1,5,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Passing,"Drew Bledsoe",6,8,136,1,1,,,,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Rushing,"Robert Edwards",,,,,,8,47,1,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Rushing,"Tony Carter",,,,,,1,3,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Receiving,"Terry Glenn",,,,,,,,,3,2,58,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Receiving,"Derrick Cullors",,,,,,,,,1,1,43,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Receiving,"Ben Coates",,,,,,,,,2,2,29,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q2,Receiving,"Vincent Brisby",,,,,,,,,1,1,6,1
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Passing,"Drew Bledsoe",3,7,44,0,0,,,,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Rushing,"Robert Edwards",,,,,,3,8,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Receiving,"Terry Glenn",,,,,,,,,2,1,35,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Receiving,"Ben Coates",,,,,,,,,1,1,5,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Receiving,"Tony Carter",,,,,,,,,2,1,4,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q3,Receiving,"Vincent Brisby",,,,,,,,,2,0,0,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Passing,"Drew Bledsoe",6,8,79,1,0,,,,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Rushing,"Robert Edwards",,,,,,4,12,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Rushing,"Drew Bledsoe",,,,,,1,-1,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Rushing,"Derrick Cullors",,,,,,1,-2,0,,,,
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Receiving,"Vincent Brisby",,,,,,,,,1,1,27,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Receiving,"Troy Brown",,,,,,,,,2,2,25,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Receiving,"Derrick Cullors",,,,,,,,,1,1,13,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Receiving,"Ben Coates",,,,,,,,,2,1,10,0
1998,5,REG,"1998 Week 5","October 4",Away,"New Orleans Saints",Q4,Receiving,"Robert Edwards",,,,,,,,,2,1,4,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Passing,"Drew Bledsoe",5,7,51,0,0,,,,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Rushing,"Robert Edwards",,,,,,8,32,1,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Receiving,"Terry Glenn",,,,,,,,,3,2,20,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Receiving,"Tony Carter",,,,,,,,,1,1,14,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Receiving,"Vincent Brisby",,,,,,,,,1,1,9,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Receiving,"Robert Edwards",,,,,,,,,1,1,8,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q1,Receiving,"Ben Coates",,,,,,,,,1,0,0,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Passing,"Drew Bledsoe",8,13,123,0,2,,,,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Rushing,"Robert Edwards",,,,,,10,30,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Rushing,"Drew Bledsoe",,,,,,3,8,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Rushing,"Sedrick Shaw",,,,,,1,7,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Rushing,"Chris Floyd",,,,,,1,3,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Rushing,"Terry Glenn",,,,,,1,-8,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Troy Brown",,,,,,,,,1,1,39,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Shawn Jefferson",,,,,,,,,1,1,31,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Terry Glenn",,,,,,,,,5,3,27,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Robert Edwards",,,,,,,,,2,2,24,1
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Ben Coates",,,,,,,,,2,1,2,1
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Derrick Cullors",,,,,,,,,1,0,0,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q2,Receiving,"Vincent Brisby",,,,,,,,,1,0,0,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Passing,"Drew Bledsoe",4,6,52,0,1,,,,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Rushing,"Robert Edwards",,,,,,5,42,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Rushing,"Sedrick Shaw",,,,,,6,22,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Receiving,"Terry Glenn",,,,,,,,,4,2,31,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Receiving,"Ben Coates",,,,,,,,,1,1,11,1
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q3,Receiving,"Troy Brown",,,,,,,,,1,1,10,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Passing,"Scott Zolak",1,2,6,0,0,,,,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Rushing,"Sedrick Shaw",,,,,,12,39,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Rushing,"Derrick Cullors",,,,,,3,29,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Rushing,"Chris Floyd",,,,,,2,4,0,,,,
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Receiving,"Troy Brown",,,,,,,,,1,1,6,0
1998,6,REG,"1998 Week 6","October 11",Home,"Kansas City Chiefs",Q4,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Passing,"Drew Bledsoe",2,4,47,0,0,,,,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Rushing,"Robert Edwards",,,,,,8,24,1,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Rushing,"Drew Bledsoe",,,,,,1,5,0,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Receiving,"Ben Coates",,,,,,,,,1,1,29,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Receiving,"Troy Brown",,,,,,,,,1,1,18,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q1,Receiving,"Terry Glenn",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Passing,"Drew Bledsoe",6,7,38,0,1,,,,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Rushing,"Robert Edwards",,,,,,8,43,0,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Rushing,"Derrick Cullors",,,,,,1,1,0,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Receiving,"Robert Edwards",,,,,,,,,2,2,15,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Receiving,"Troy Brown",,,,,,,,,2,2,13,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Receiving,"Lovett Purnell",,,,,,,,,2,2,10,1
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q2,Receiving,"Terry Glenn",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Passing,"Drew Bledsoe",6,9,80,1,0,,,,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Rushing,"Robert Edwards",,,,,,4,21,0,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Receiving,"Terry Glenn",,,,,,,,,2,1,29,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Receiving,"Tony Carter",,,,,,,,,2,2,21,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Receiving,"Shawn Jefferson",,,,,,,,,2,1,13,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Receiving,"Troy Brown",,,,,,,,,1,1,10,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q3,Receiving,"Robert Edwards",,,,,,,,,2,1,7,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Passing,"Drew Bledsoe",4,10,41,0,0,,,,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Rushing,"Robert Edwards",,,,,,2,16,0,,,,
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Shawn Jefferson",,,,,,,,,2,1,27,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Ben Coates",,,,,,,,,1,1,7,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Terry Glenn",,,,,,,,,2,1,5,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Robert Edwards",,,,,,,,,1,1,2,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Tony Carter",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Troy Brown",,,,,,,,,1,0,0,0
1998,7,REG,"1998 Week 7","October 19",Home,"New York Jets",Q4,Receiving,"Derrick Cullors",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q1,Passing,"Drew Bledsoe",0,4,0,0,0,,,,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q1,Rushing,"Robert Edwards",,,,,,4,2,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q1,Receiving,"Anthony Ladd",,,,,,,,,2,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q1,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q2,Passing,"Drew Bledsoe",5,8,102,1,0,,,,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q2,Rushing,"Robert Edwards",,,,,,4,18,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q2,Receiving,"Shawn Jefferson",,,,,,,,,4,2,69,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q2,Receiving,"Ben Coates",,,,,,,,,3,2,25,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q2,Receiving,"Robert Edwards",,,,,,,,,1,1,8,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Passing,"Drew Bledsoe",4,9,42,0,0,,,,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Rushing,"Robert Edwards",,,,,,6,9,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Rushing,"Sedrick Shaw",,,,,,1,1,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Receiving,"Ben Coates",,,,,,,,,4,2,24,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Receiving,"Robert Edwards",,,,,,,,,2,2,18,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Receiving,"Anthony Ladd",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Receiving,"Lovett Purnell",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q3,Receiving,"Shawn Jefferson",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Passing,"Drew Bledsoe",4,11,96,0,0,,,,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Rushing,"Robert Edwards",,,,,,5,-2,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Rushing,"Drew Bledsoe",,,,,,1,-2,0,,,,
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Receiving,"Shawn Jefferson",,,,,,,,,5,2,47,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Receiving,"Tony Simmons",,,,,,,,,2,1,47,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Receiving,"Lovett Purnell",,,,,,,,,2,1,2,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Receiving,"Anthony Ladd",,,,,,,,,1,0,0,0
1998,8,REG,"1998 Week 8","October 25",Away,"Miami Dolphins",Q4,Receiving,"Robert Edwards",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Passing,"Drew Bledsoe",5,6,71,0,1,,,,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Rushing,"Robert Edwards",,,,,,6,28,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Rushing,"Derrick Cullors",,,,,,1,4,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Receiving,"Ben Coates",,,,,,,,,3,2,29,1
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Receiving,"Tony Simmons",,,,,,,,,1,1,24,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Receiving,"Shawn Jefferson",,,,,,,,,1,1,13,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q1,Receiving,"Robert Edwards",,,,,,,,,1,1,5,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Passing,"Drew Bledsoe",7,11,73,0,0,,,,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Rushing,"Robert Edwards",,,,,,5,15,1,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Rushing,"Sedrick Shaw",,,,,,1,2,0,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Henry Ellard",,,,,,,,,3,2,33,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Tony Simmons",,,,,,,,,2,1,12,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Ben Coates",,,,,,,,,2,2,12,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Shawn Jefferson",,,,,,,,,1,1,11,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Robert Edwards",,,,,,,,,2,1,5,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q2,Receiving,"Chris Floyd",,,,,,,,,1,0,0,0
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Passing,"Drew Bledsoe",7,9,70,1,0,,,,,,,
1998,9,REG,"1998 Week 9","November 1",Away,"Indianapolis Colts",Q3,Rushing,"Robert Edwards",,,,,,5,8,0,,,,
